transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,is_weekend,year_month,merchant,amount_log1p
T3012,U076,2023-10-08,Expense,travel,1964.0,CASH,kolkata,,2023,10,8,Sunday,True,2023-10,unknown,7.583247524303362
T5670,U099,2021-07-30,Income,Investment,28198.0,Cash,kolkata,test,2021,7,30,Friday,False,2021-07,unknown,10.247041795304542
T3894,U080,2021-12-19,Expense,rent,9664.0,Crd,bangalore,Lunch,2021,12,19,Sunday,True,2021-12,unknown,9.17626639164243
T3999,U046,2023-05-11,Expense,Traval,1540.0,card,lucknow,asdfgh,2023,5,11,Thursday,False,2023-05,unknown,7.340186835320115
T1034,U044,2024-03-02,Expense,TRAVEL,2787.0,card,chennai,xyz123,2024,3,2,Saturday,True,2024-03,unknown,7.933079771880415
T9956,U014,2022-08-13,Expense,food,4860.0,card,pune,Lunch,2022,8,13,Saturday,True,2022-08,unknown,8.488999457045455
T1604,U066,2021-09-11,Expense,TRAVEL,3752.0,Bank Transfer,DELHI,!!!,2021,9,11,Saturday,True,2021-09,unknown,8.23031079913502
T12945,U102,2024-12-01,Income,Bonus,57861.0,Bank_Transfer,lucknow,EMI payment,2024,12,1,Sunday,True,2024-12,unknown,10.965816144126991
T8930,U047,2021-03-10,Expense,FOOD,4918.0,csh,CHENNAI,Restaurant dinner,2021,3,10,Wednesday,False,2021-03,unknown,8.50086053679534
T9513,U087,2024-05-06,Expense,Misc,2372.0,Bank Transfer,PUN,EMI payment,2024,5,6,Monday,False,2024-05,unknown,7.771910256435763
T8348,U095,2023-03-09,Expense,Rentt,10141.0,CASH,jaipur,Books,2023,3,9,Thursday,False,2023-03,unknown,9.224440496354964
T5826,U047,2021-03-23,Expense,TRAVEL,9612.0,Bank_Transfer,CHE,Lunch,2021,3,23,Tuesday,False,2021-03,unknown,9.170871628065816
T9805,U032,2022-03-28,Expense,Food,515.0,cash,Jaipur,Online course,2022,3,28,Monday,False,2022-03,unknown,6.246106765481563
T10390,U045,2024-09-10,Expense,RENT,4682.0,Upi,Pune,,2024,9,10,Tuesday,False,2024-09,unknown,8.451694209183541
T6630,U124,2021-10-18,Expense,health,9178.0,Card,Lucknow,ATM withdrawal,2021,10,18,Monday,False,2021-10,unknown,9.12467354521909
T7429,U065,2022-08-09,Expense,Utilities,2168.0,bank transfer,ahmedabad,Train ticket,2022,8,9,Tuesday,False,2022-08,unknown,7.682021510826875
T9635,U086,2022-05-31,Expense,Entrtnmnt,6136.0,CRD,jaipur,EMI payment,2022,5,31,Tuesday,False,2022-05,unknown,8.722091302389098
T5830,U144,2022-03-01,Expense,SAVINGS,6609.0,UPI,CHE,Restaurant dinner,2022,3,1,Tuesday,False,2022-03,unknown,8.796338932845732
T2797,U090,2024-11-06,Expense,RENT,2802.0,UPi,HYD,,2024,11,6,Wednesday,False,2024-11,unknown,7.938445551164788
T0092,U087,2024-02-29,Income,Bonus,64602.0,,JAIPUR,ATM withdrawal,2024,2,29,Thursday,False,2024-02,unknown,11.07601612832089
T5151,U149,2022-04-26,Expense,utilities,1329.0,Crd,BAN,!!!,2022,4,26,Tuesday,False,2022-04,unknown,7.1929342212158
T1552,U025,2022-06-09,Income,Freelance,48760.0,UPI,PUNE,!!!,2022,6,9,Thursday,False,2022-06,unknown,10.794686091998527
T11864,U080,2023-11-08,Expense,unknown,3603.0,CRD,HYD,Coffee,2023,11,8,Wednesday,False,2023-11,unknown,8.189799618728228
T10177,U138,2023-07-15,Expense,Food,4069.0,cash,kolkata,test,2023,7,15,Saturday,True,2023-07,unknown,8.311398278436641
T0114,U148,2024-05-09,Expense,Foodd,4320.0,CARD,MUM,,2024,5,9,Thursday,False,2024-05,unknown,8.371242135931933
T6071,U013,2022-11-21,Expense,Educaton,5179.0,CARD,Delhi,Train ticket,2022,11,21,Monday,False,2022-11,unknown,8.55256033525353
T9289,U061,2021-04-26,Expense,utilities,9305.0,Upi,Bangalore,,2021,4,26,Monday,False,2021-04,unknown,9.138414632404594
T6993,U019,2023-07-31,Expense,Rent,18710.0,CRD,Bangalore,,2023,7,31,Monday,False,2023-07,unknown,9.836866865194231
T7846,U142,2024-07-05,Expense,Fod,8286.0,Csh,PUN,Electricity bill,2024,7,5,Friday,False,2024-07,unknown,9.022443300849043
T6473,U059,2022-03-11,Income,Others,51604.0,Bank Transfer,LUCKNOW,Fixed deposit,2022,3,11,Friday,False,2022-03,unknown,10.851373846000033
T11744,U082,2024-02-24,Income,Salary,41199.0,,LUC,,2024,2,24,Saturday,True,2024-02,unknown,10.626193535337618
T4842,U116,2022-08-07,Expense,Rnt,5716.0,Csh,,Electricity bill,2022,8,7,Sunday,True,2022-08,unknown,8.651199471263972
T13814,U140,2023-08-22,Income,Others,33082.0,BankTransfer,bangalore,Lunch,2023,8,22,Tuesday,False,2023-08,unknown,10.406774834263818
T1890,U110,2021-03-13,Expense,Rent,21048.0,UPi,Mumbai,Grocery shopping,2021,3,13,Saturday,True,2021-03,unknown,9.954608332043842
T11498,U105,2021-01-13,Expense,food,2287.0,CASH,lucknow,,2021,1,13,Wednesday,False,2021-01,unknown,7.7354333524996886
T10309,U112,2024-02-09,Expense,food,9231.0,Upi,pune,Petrol,2024,2,9,Friday,False,2024-02,unknown,9.13043098874788
T6439,U111,2024-04-16,Expense,Foods,2099.0,Bank_Transfer,MUM,Medicine,2024,4,16,Tuesday,False,2024-04,unknown,7.649692623711514
T6279,U030,2024-11-28,Expense,Foods,2461.0,CARD,,,2024,11,28,Thursday,False,2024-11,unknown,7.808729306744399
T3052,U026,2024-02-25,Expense,Rnt,5162.0,Card,CHENNAI,Internet bill,2024,2,25,Sunday,True,2024-02,unknown,8.54927308487965
T3064,U037,2021-03-20,Income,Others,44161.0,CARD,,,2021,3,20,Saturday,True,2021-03,unknown,10.695619969780495
T6115,U051,2021-10-12,Expense,travel,1616.0,UPI,Jaipur,Online course,2021,10,12,Tuesday,False,2021-10,unknown,7.388327859577107
T4160,U036,2023-01-28,Income,Freelance,32104.0,cash,HYDERABAD,misc,2023,1,28,Saturday,True,2023-01,unknown,10.376767060228149
T2358,U074,2022-03-15,Income,Bonus,70687.0,,ahmedabad,,2022,3,15,Tuesday,False,2022-03,unknown,11.166031106219844
T9164,U094,2023-07-12,Expense,Rent,8582.0,Bank Transfer,hyderabad,Monthly rent payment,2023,7,12,Wednesday,False,2023-07,unknown,9.05753878171822
T3630,U052,2024-08-27,Expense,utilities,4389.0,Bank_Transfer,CHENNAI,Online course,2024,8,27,Tuesday,False,2024-08,unknown,8.387084506069217
T8862,U140,2021-05-28,Expense,health,6652.0,CASH,,misc,2021,5,28,Friday,False,2021-05,unknown,8.802823159741887
T8377,U141,2022-09-22,Expense,Fod,5133.0,BankTransfer,MUMBAI,Petrol,2022,9,22,Thursday,False,2022-09,unknown,8.543640361431086
T2800,U056,2022-05-01,Expense,Rent,46587.0,upi,Jaipur,Grocery shopping,2022,5,1,Sunday,True,2022-05,unknown,10.749098276222542
T1460,U125,2022-04-15,Expense,Utilities,9867.0,UPI,JAIPUR,Shopping,2022,4,15,Friday,False,2022-04,unknown,9.197052477649247
T9095,U044,2022-10-14,Expense,Rentt,18297.0,Upi,Chennai,,2022,10,14,Friday,False,2022-10,unknown,9.81454704323948
T1717,U012,2021-10-17,Expense,utilities,7175.0,bank transfer,kolkata,test,2021,10,17,Sunday,True,2021-10,unknown,8.878497403738631
T10529,U129,2024-04-14,Expense,RENT,4212.0,Bank_Transfer,hyderabad,Doctor consultation,2024,4,14,Sunday,True,2024-04,unknown,8.345930261979017
T0261,U019,2021-06-09,Income,Freelance,78969.0,Crd,PUNE,Movie tickets,2021,6,9,Wednesday,False,2021-06,unknown,11.276823312491628
T10042,U004,2021-08-30,Expense,Utility,8704.0,Upi,lucknow,xyz123,2021,8,30,Monday,False,2021-08,unknown,9.07165285220229
T3442,U070,2022-07-17,Income,Investment,17401.0,bank transfer,Pune,Internet bill,2022,7,17,Sunday,True,2022-07,unknown,9.76434042112597
T12426,U062,2021-10-21,Expense,Entertain,7103.0,Cash,LUCKNOW,xyz123,2021,10,21,Thursday,False,2021-10,unknown,8.868413284672005
T0295,U090,2021-12-16,Expense,TRAVEL,1852.0,BankTransfer,CHE,Internet bill,2021,12,16,Thursday,False,2021-12,unknown,7.52456122628536
T7362,U050,2022-05-08,Expense,travel,1052.0,Cash,Lucknow,misc,2022,5,8,Sunday,True,2022-05,unknown,6.959398512133975
T10065,U057,2023-01-04,Expense,Savings,433.0,Bank_Transfer,Kolkata,EMI payment,2023,1,4,Wednesday,False,2023-01,unknown,6.073044534100405
T7182,U094,2021-10-25,Expense,EDU,1312.0,Bank_Transfer,DELHI,EMI payment,2021,10,25,Monday,False,2021-10,unknown,7.180069874302796
T9212,U083,2022-05-08,Expense,Foods,1617.0,card,jaipur,Grocery shopping,2022,5,8,Sunday,True,2022-05,unknown,7.388946097618437
T5266,U032,2021-01-15,Expense,Rnt,0.7973,cash,Mumbai,Monthly rent payment,2021,1,15,Friday,False,2021-01,unknown,0.5862855387758519
T9555,U097,2024-12-13,Expense,Traval,4138.0,upi,JAI,ATM withdrawal,2024,12,13,Friday,False,2024-12,unknown,8.328209491748732
T7543,U098,2022-01-21,Expense,Misc,1087.0,Csh,BAN,xyz123,2022,1,21,Friday,False,2022-01,unknown,6.992096427415888
T11907,U037,2021-07-12,Expense,RENT,485.0,Crd,CHENNAI,,2021,7,12,Monday,False,2021-07,unknown,6.186208623900494
T0610,U135,2024-01-26,Expense,food,4541.0,card,chennai,misc,2024,1,26,Friday,False,2024-01,unknown,8.421122722665503
T2824,U124,2023-05-07,Income,Bonus,12888.0,Bank Transfer,HYD,xyz123,2023,5,7,Sunday,True,2023-05,unknown,9.46412951340478
T6950,U123,2021-04-14,Expense,food,1736.0,UPi,MUM,Electricity bill,2021,4,14,Wednesday,False,2021-04,unknown,7.459914766241105
T5397,U009,2023-05-26,Expense,Entrtnmnt,8127.0,cash,DEL,!!!,2023,5,26,Friday,False,2023-05,unknown,9.003070169818264
T0910,U097,2023-01-08,Income,Others,65264.0,BankTransfer,Kolkata,...,2023,1,8,Sunday,True,2023-01,unknown,11.08621118382289
T2883,U118,2022-05-09,Expense,FOOD,2736.0,Crd,LUCKNOW,Online course,2022,5,9,Monday,False,2022-05,unknown,7.914617709040679
T12133,U041,2021-06-07,Expense,health,7174.0,card,,,2021,6,7,Monday,False,2021-06,unknown,8.878358040627822
T5394,U055,2021-08-07,Expense,Utilties,5420.0,Bank Transfer,Pune,Train ticket,2021,8,7,Saturday,True,2021-08,unknown,8.598035579260339
T2935,U118,2021-08-03,Expense,Fod,819.0,csh,HYDERABAD,Petrol,2021,8,3,Tuesday,False,2021-08,unknown,6.709304340258298
T9168,U041,2022-05-08,Expense,food,1904.0,UPi,mumbai,,2022,5,8,Sunday,True,2022-05,unknown,7.552237287560802
T5714,U077,2022-03-31,Expense,utilities,5965.0,Cash,JAI,ATM withdrawal,2022,3,31,Thursday,False,2022-03,unknown,8.693831965074693
T12625,U094,2024-11-16,Expense,Traval,6822.0,UPi,MUM,misc,2024,11,16,Saturday,True,2024-11,unknown,8.828054536815424
T11366,U003,2022-04-14,Expense,Fod,8157.0,UPi,PUNE,...,2022,4,14,Thursday,False,2022-04,unknown,9.006754319877503
T13303,U022,2021-03-17,Expense,Utility,3876.0,,CHE,!!!,2021,3,17,Wednesday,False,2021-03,unknown,8.262816937670928
T0870,U130,2024-12-26,Expense,EDU,6428.0,,AHM,ATM withdrawal,2024,12,26,Thursday,False,2024-12,unknown,8.768574284141687
T0513,U004,2023-03-05,Expense,Rentt,24628.0,Csh,MUM,Uber ride,2023,3,5,Sunday,True,2023-03,unknown,10.111679889397125
T9980,U080,2023-07-26,Income,Investment,39501.0,CASH,bangalore,asdfgh,2023,7,26,Wednesday,False,2023-07,unknown,10.584106582518803
T2735,U146,2024-12-03,Expense,Entertainment,2120.0,bank transfer,BAN,Internet bill,2024,12,3,Tuesday,False,2024-12,unknown,7.659642954564682
T8531,U110,2024-05-01,Expense,Utility,5268.0,Csh,PUN,Coffee,2024,5,1,Wednesday,False,2024-05,unknown,8.569595870209286
T0360,U089,2024-08-27,Expense,Utility,6888.0,Card,jaipur,Train ticket,2024,8,27,Tuesday,False,2024-08,unknown,8.837681215593197
T0378,U014,2021-03-15,Expense,Entertainment,8208.0,BankTransfer,bangalore,Restaurant dinner,2021,3,15,Monday,False,2021-03,unknown,9.012986392348266
T3003,U014,2023-06-08,Expense,Fod,4748.0,csh,,,2023,6,8,Thursday,False,2023-06,unknown,8.465689348549121
T9889,U135,2021-10-24,Income,Investment,0.33185,Card,DELHI,Grocery shopping,2021,10,24,Sunday,True,2021-10,unknown,0.2865689531643084
T11944,U115,2022-06-21,Expense,Traval,2074.0,BankTransfer,Jaipur,Medicine,2022,6,21,Tuesday,False,2022-06,unknown,7.637716432664798
T12079,U119,2021-05-06,Expense,Fod,9634.0,bank transfer,PUN,EMI payment,2021,5,6,Thursday,False,2021-05,unknown,9.173157580848466
T12160,U129,2021-04-23,Income,Bonus,76874.0,Crd,CHENNAI,!!!,2021,4,23,Friday,False,2021-04,unknown,11.249936005108818
T13612,U015,2021-11-30,Income,Others,28010.0,UPI,CHE,...,2021,11,30,Tuesday,False,2021-11,unknown,10.240352569152035
T13644,U142,2022-09-16,Expense,FOOD,1063.0,BankTransfer,Chennai,Grocery shopping,2022,9,16,Friday,False,2022-09,unknown,6.96979066990159
T2767,U031,2021-04-19,Expense,Foods,2817.0,Crd,DELHI,Lunch,2021,4,19,Monday,False,2021-04,unknown,7.943782692458625
T5383,U027,2021-02-01,Expense,Food,3805.0,Csh,bangalore,Grocery shopping,2021,2,1,Monday,False,2021-02,unknown,8.244334047856094
T5120,U075,2021-03-26,Expense,Entrtnmnt,3204.0,csh,BAN,Books,2021,3,26,Friday,False,2021-03,unknown,8.07246736935477
T12917,U007,2021-12-15,Expense,FOOD,2821.0,Bank Transfr,,Doctor consultation,2021,12,15,Wednesday,False,2021-12,unknown,7.945201132412759
T0894,U028,2022-06-19,Expense,Entertainment,4776.0,,pune,,2022,6,19,Sunday,True,2022-06,unknown,8.471568013389962
T1981,U062,2022-05-29,Expense,travel,4658.0,Card,Mumbai,Electricity bill,2022,5,29,Sunday,True,2022-05,unknown,8.446556111816797
T6854,U078,2022-12-03,Expense,Rnt,4284.0,bank transfer,kolkata,misc,2022,12,3,Saturday,True,2022-12,unknown,8.36287583103188
T13728,U003,2024-07-18,Expense,Traval,134.0,bank transfer,jaipur,Medicine,2024,7,18,Thursday,False,2024-07,unknown,4.90527477843843
T12945,U009,2024-02-09,Expense,RENT,3317.0,UPi,lucknow,...,2024,2,9,Friday,False,2024-02,unknown,8.10711747075039
T3785,U104,2021-10-01,Expense,Food,3602.0,Crd,DELHI,Electricity bill,2021,10,1,Friday,False,2021-10,unknown,8.189522110748094
T11646,U099,2022-09-28,Expense,HEALTH,3272.0,Card,mumbai,Doctor consultation,2022,9,28,Wednesday,False,2022-09,unknown,8.09346227450118
T0016,U145,2021-05-31,Expense,food,0.4102,UPI,JAI,EMI payment,2021,5,31,Monday,False,2021-05,unknown,0.3437315383028032
T0078,U096,2021-07-30,Expense,Food,2284.0,cash,HYDERABAD,Monthly rent payment,2021,7,30,Friday,False,2021-07,unknown,7.734121303328305
T4892,U116,2022-12-08,Expense,Fod,690.0,BankTransfer,JAI,,2022,12,8,Thursday,False,2022-12,unknown,6.53813982376767
T3700,U147,2024-07-19,Expense,EDU,8270.0,Bank Transfer,LUC,ATM withdrawal,2024,7,19,Friday,False,2024-07,unknown,9.020510699691906
T13646,U076,2021-10-01,Income,Others,50568.0,,PUNE,,2021,10,1,Friday,False,2021-10,unknown,10.831094019308606
T1769,U086,2022-09-21,Expense,Utility,2134.0,,Chennai,Electricity bill,2022,9,21,Wednesday,False,2022-09,unknown,7.666221925662725
T5958,U032,2024-02-17,Expense,Entertainment,4156.0,BankTransfer,hyderabad,,2024,2,17,Saturday,True,2024-02,unknown,8.332548939252638
T12966,U021,2023-10-19,Expense,utilities,4347.0,card,Jaipur,EMI payment,2023,10,19,Thursday,False,2023-10,unknown,8.3774712482411
T7522,U079,2024-05-05,Expense,travel,6639.0,Crd,hyderabad,,2024,5,5,Sunday,True,2024-05,unknown,8.80086724247048
T13639,U108,2022-01-26,Income,Investment,32559.0,,jaipur,,2022,1,26,Wednesday,False,2022-01,unknown,10.390839820116476
T12135,U004,2024-08-16,Expense,Education,9378.0,CARD,mumbai,,2024,8,16,Friday,False,2024-08,unknown,9.146228426508939
T0112,U006,2023-07-08,Expense,Foodd,2885.0,Cash,PUNE,Monthly rent payment,2023,7,8,Saturday,True,2023-07,unknown,7.9676267393338165
T1810,U011,2024-07-21,Expense,RENT,3257.0,upi,Bangalore,Uber ride,2024,7,21,Sunday,True,2024-07,unknown,8.08886878916199
T4309,U131,2022-03-17,Expense,Rnt,7766.0,BankTransfer,PUNE,xyz123,2022,3,17,Thursday,False,2022-03,unknown,8.957639268419648
T2670,U083,2022-11-04,Expense,Helth,9527.0,UPI,CHE,Doctor consultation,2022,11,4,Friday,False,2022-11,unknown,9.161990111035136
T13282,U083,2024-07-15,Expense,Travl,0.7593,CASH,AHM,ATM withdrawal,2024,7,15,Monday,False,2024-07,unknown,0.5649160026628633
T2823,U077,2024-01-30,Expense,Rnt,5394.0,Bank Transfr,AHM,Uber ride,2024,1,30,Tuesday,False,2024-01,unknown,8.593227877692234
T4120,U142,2022-04-24,Expense,Utlities,5298.0,Bank_Transfer,Mumbai,,2022,4,24,Sunday,True,2022-04,unknown,8.575273402492762
T7851,U054,2023-08-03,Expense,entertainment,2853.0,Cash,DELHI,Movie tickets,2023,8,3,Thursday,False,2023-08,unknown,7.956476798036782
T5681,U024,2023-01-02,Expense,Helth,4366.0,bank transfer,delhi,Grocery shopping,2023,1,2,Monday,False,2023-01,unknown,8.381831553485561
T12691,U013,2023-09-29,Expense,Foods,2402.0,CARD,MUM,...,2023,9,29,Friday,False,2023-09,unknown,7.784473235736469
T3340,U016,2021-10-07,Expense,food,329.0,Bank_Transfer,Hyderabad,Electricity bill,2021,10,7,Thursday,False,2021-10,unknown,5.799092654460526
T1993,U047,2024-10-07,Expense,Traval,9709.0,BankTransfer,DEL,Petrol,2024,10,7,Monday,False,2024-10,unknown,9.18091156128537
T6704,U078,2022-01-10,Expense,Foodd,4277.0,BankTransfer,,Medicine,2022,1,10,Monday,False,2022-01,unknown,8.361240889642351
T13000,U018,2024-07-21,Expense,Entertainment,5304.0,,,Movie tickets,2024,7,21,Sunday,True,2024-07,unknown,8.576405051048084
T12553,U140,2021-09-10,Expense,utilities,242.0,UPi,AHMEDABAD,Fixed deposit,2021,9,10,Friday,False,2021-09,unknown,5.493061443340548
T0816,U065,2024-01-05,Income,Others,10833.0,CARD,DELHI,Online course,2024,1,5,Friday,False,2024-01,unknown,9.290444616217844
T3869,U051,2021-08-17,Expense,rent,9207.0,Cash,Mumbai,Doctor consultation,2021,8,17,Tuesday,False,2021-08,unknown,9.127827950401718
T3968,U122,2022-06-06,Expense,rent,1513.0,Bank Transfer,AHMEDABAD,...,2022,6,6,Monday,False,2022-06,unknown,7.322510433997394
T2641,U062,2021-01-18,Expense,RENT,3300.0,UPi,ahmedabad,,2021,1,18,Monday,False,2021-01,unknown,8.101980731853192
T1342,U075,2024-05-03,Expense,Utilties,4591.0,cash,Pune,Internet bill,2024,5,3,Friday,False,2024-05,unknown,8.432070937999402
T3860,U102,2024-12-15,Expense,Foodd,103.0,Crd,ahmedabad,,2024,12,15,Sunday,True,2024-12,unknown,4.6443908991413725
T0902,U145,2024-12-19,Expense,unknown,0.1177,csh,LUCKNOW,,2024,12,19,Thursday,False,2024-12,unknown,0.11127300240942878
T1995,U150,2021-11-13,Expense,Savings,530.0,UPi,Bangalore,Uber ride,2021,11,13,Saturday,True,2021-11,unknown,6.274762021241939
T6474,U122,2022-02-21,Expense,EDU,2560.0,Card,Ahmedabad,Train ticket,2022,2,21,Monday,False,2022-02,unknown,7.848153086199526
T3834,U103,2023-06-20,Expense,Education,3205.0,upi,PUN,ATM withdrawal,2023,6,20,Tuesday,False,2023-06,unknown,8.072779333169498
T11206,U010,2023-07-08,Expense,Rnt,1996.0,UPI,Mumbai,Medicine,2023,7,8,Saturday,True,2023-07,unknown,7.599401333415815
T8581,U015,2021-02-16,Income,Freelance,59364.0,upi,JAI,Uber ride,2021,2,16,Tuesday,False,2021-02,unknown,10.991460106099893
T7053,U020,2021-01-02,Expense,Traval,7062.0,CASH,DELHI,Electricity bill,2021,1,2,Saturday,True,2021-01,unknown,8.862625169408922
T6000,U105,2021-06-15,Expense,food,300.0,,ahmedabad,Lunch,2021,6,15,Tuesday,False,2021-06,unknown,5.707110264748875
T4294,U103,2021-01-25,Expense,Savings,3252.0,upi,Ahmedabad,EMI payment,2021,1,25,Monday,False,2021-01,unknown,8.087332926473351
T6455,U147,2023-03-27,Expense,food,113.0,Bank Transfr,Mumbai,Petrol,2023,3,27,Monday,False,2023-03,unknown,4.736198448394496
T0096,U064,2022-07-12,Expense,travel,849.0,UPi,Bangalore,,2022,7,12,Tuesday,False,2022-07,unknown,6.745236349484363
T5914,U066,2024-02-29,Income,Salary,39221.0,Bank Transfer,CHENNAI,Uber ride,2024,2,29,Thursday,False,2024-02,unknown,10.576993092840784
T0206,U075,2024-09-10,Expense,entertainment,5381.0,Bank_Transfer,PUN,Grocery shopping,2024,9,10,Tuesday,False,2024-09,unknown,8.590815331286851
T7233,U119,2023-02-11,Expense,Utilities,533.0,Upi,LUC,Internet bill,2023,2,11,Saturday,True,2023-02,unknown,6.280395838960195
T7250,U129,2021-10-04,Income,Salary,18141.0,Upi,jaipur,xyz123,2021,10,4,Monday,False,2021-10,unknown,9.80598497117489
T4463,U050,2023-04-13,Expense,Travl,3465.0,Crd,mumbai,Restaurant dinner,2023,4,13,Thursday,False,2023-04,unknown,8.150756470275551
T11836,U103,2021-06-23,Expense,RENT,2392.0,CARD,chennai,Medicine,2021,6,23,Wednesday,False,2021-06,unknown,7.780303087908373
T1768,U120,2023-12-12,Expense,Food,975.0,UPi,CHE,misc,2023,12,12,Tuesday,False,2023-12,unknown,6.883462586413092
T2576,U001,2022-10-22,Expense,TRAVEL,4510.0,bank transfer,chennai,Coffee,2022,10,22,Saturday,True,2022-10,unknown,8.414274137408396
T1891,U027,2024-08-01,Expense,SAVINGS,0.3582,upi,chennai,,2024,8,1,Thursday,False,2024-08,unknown,0.306160293697554
T2509,U135,2021-05-19,Expense,Traval,7397.0,Upi,ahmedabad,Internet bill,2021,5,19,Wednesday,False,2021-05,unknown,8.908964972392399
T7873,U084,2023-06-07,Expense,Utility,3269.0,Upi,MUM,asdfgh,2023,6,7,Wednesday,False,2023-06,unknown,8.0925452638913
T9261,U142,2021-11-11,Expense,TRAVEL,7041.0,bank transfer,pune,Doctor consultation,2021,11,11,Thursday,False,2021-11,unknown,8.859647499714997
T5570,U061,2021-06-30,Expense,Entrtnmnt,3988.0,Upi,BANGALORE,asdfgh,2021,6,30,Wednesday,False,2021-06,unknown,8.291295851905407
T3231,U119,2021-06-08,Income,Investment,11310.0,Crd,ahmedabad,Restaurant dinner,2021,6,8,Tuesday,False,2021-06,unknown,9.33353098253138
T13987,U124,2023-08-09,Expense,Utlities,8964.0,UPI,lucknow,Grocery shopping,2023,8,9,Wednesday,False,2023-08,unknown,9.101083386039234
T6044,U037,2023-12-10,Expense,HEALTH,4632.0,upi,KOL,,2023,12,10,Sunday,True,2023-12,unknown,8.440959885416648
T1558,U043,2022-02-25,Expense,FOOD,8521.0,cash,Lucknow,Gym membership,2022,2,25,Friday,False,2022-02,unknown,9.050406334059858
T4494,U077,2023-07-25,Expense,rent,1568.0,Crd,PUN,,2023,7,25,Tuesday,False,2023-07,unknown,7.358193752733032
T3031,U054,2024-12-16,Expense,health,2402.0,upi,CHENNAI,,2024,12,16,Monday,False,2024-12,unknown,7.784473235736469
T4051,U059,2024-11-27,Expense,food,6738.0,UPi,KOL,,2024,11,27,Wednesday,False,2024-11,unknown,8.815666824946216
T13249,U061,2023-09-07,Expense,education,839.0,Bank Transfr,KOL,Medicine,2023,9,7,Thursday,False,2023-09,unknown,6.733401891837359
T1111,U040,2022-12-28,Expense,Education,4333.0,Bank_Transfer,HYD,Grocery shopping,2022,12,28,Wednesday,False,2022-12,unknown,8.374246182096304
T12003,U078,2022-05-24,Expense,Health,8486.0,upi,hyderabad,Fixed deposit,2022,5,24,Tuesday,False,2022-05,unknown,9.046290859969677
